song_writer,song_name,lyrics,song_link
Oscar Hammerstein,Shall I Tell You What I Think Of You? Lyrics,"
                    Your servant! Your servant!
Indeed I'm not your servant --
Although you give me less than servant's pay --
I'm a free and independent employe
[Pronounced ""employay""]... (sigh) employee.

Because I'm a woman
You think, like ev'ry woman
I have to be a slave or concubine.
You conceited, self-indulgent libertine!... (sigh)
Libertine! [pronounced ""liberteen""]

How I wished I called him that!
Right to his face! Libertine!
And while we're on the subject, sire,
There are certain goings on around this place
That I wish to tell you I do not admire:
I do not like polygamy
Or even moderate bigamy
I realize
That in your eyes
That clearly makes a prig o' me.

But I am from a civilized land called Wales!
Where men like you are locked in county jails!
In your pursuit of pleasure, you
Have mistresses who treasure you

They have no ken of other men
Beside whom they can measure you

A flock of sheep and you're the only ram
No wonder you're the wonder of Siam!

[Spoken] I'm rather glad I didn't say that...
Not with the women right there... And the children

[Singing] The children, the children,
I'll not forget the children,
No matter where I go I'll always see
Those little faces looking up at me...

At first, when I started to teach,
They were shy and remained out of reach,
But lately I've thought
One or two have been caught
By a word I have said
Or a sentence I've read
And I've heard an occasional question
That implied, at least, a suggestion
That the work I've been trying to do
Was beginning to show with a few...

That Prince Chululongkorn
Is very like his father.
He's stubborn-but inquistitive and smart...
I must leave this place before they break my heart
I must leave this place before they break my heart!

Goodness! I had no idea it was so late.

Shall It tell you what I think of you?
You're spoiled!
You're a conscientious worker
But your spoiled.
Giving credit where it's due
There is much I like in you
But it's also very true
That your spoiled!
Everybody's always bowing to the King
Everybody has to grovel to the King.
By your Buddha you are blessed
By your ladies you're caressed,
But the one who loves you best is the King.

All that bowing and kow-towing
To remind you of your royalty,
I find a most disgusting exhibition.
I wouldn't ask a Siamese cat
To demonstrate his loyalty
By taking this ridiculous position
How would you like it if you were a man
Playing the part of a toad.
Crawling around on your elbows and knees.
Eating the dust of the road!...

Toads! Toads! All of your people are toads!
Yes, Your Majesty;
No, Your Majesty.
Tell us how low to go, Your Majesty;
Make some more decrees, Your Majesty,
Don't let us up off out knees, Your Majesty.
Give us a kick, if you please Your Majesty
Give us a kick, if you would, Your Majesty
Oh, That was good, Your Majesty!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/shall+i+tell+you+what+i+think+of+you_20907452.html
Oscar Hammerstein,Shall We Dance Lyrics,"
                    (Anna sings)
We've just been introduced
I do not know you well
But when the music started something drew me to your side
So many men and girls are in each others arms
It made me think we might be similarly occupied

Shall we dance, on a bright cloud of music
Shall we fly
Shall we dance
Shall we then say goodnight and mean goodbye
Or per chance, when the last little star has left the sky
Shall we still be together with our arms about each other
And shall you be my new romance
On the clear understanding that this kind of thing can happen
Shall we dance, shall we dance, shall we dance

[Interlude:]

Shall we dance, on a bright cloud of music
Shall we fly
Shall we dance
Shall we then say goodnight and mean goodbye

(The King Sings)
Or per chance, when the last little star has leave the sky

(Anna Sings)
Shall we still be together with our arms about each other
And shall you be my new...

(Both Sing)
Romance
On the clear understanding that this kind of thing can happen
Shall we dance, shall we dance, shall we dance                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/shall+we+dance_20947015.html
Oscar Hammerstein,Something Wonderful Lyrics,"
                    This is a man who thinks with his heart, 
His heart is not always wise.
This is a man who stumbles and falls, 
But this is a man who tries.

This is a man you'll forgive and forgive, 
And help protect, as long as you live... 
He will not always say
What you would have him say, 
But now and then he'll do
Something
Wonderful.

He has a thousand dreams
That won't come true, 
You know that he believes in them
And that's enough for you.

You'll always go along, 
Defend him when he's wrong
And tell him, when he's strong
He is
Wonderful
He'll always
Needs your love
And so he'll get your love.
A man who needs your love
Can be
Wonderful.

She'll always go along
Defend him when he's wrong
And tell him when he's strong
He is wonderful.
He'll always need her love
And so he'll get her love
A man who needs your love
Can be wonderful.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/something+wonderful_20907451.html
Oscar Hammerstein,Song Of The King Lyrics,"
                    [KING]

A woman is a female who is human, 
Designed for pleasing man, the human male.
A human male is pleased by many women, 
And all the rest you hear is fairy tale.

[ANNA]

Then tell me how this fairy tale bagan, sir.
You cannot call it just a poet's trick
Explain to me why many men are faithful
And true to one wife only.

[KING]

[Spoken] They are sick! 
[Singing] A girl must be like a blossom
With honey for just one man.
A man must be like honey bee
And gather all he can.
To fly from blossom to blossom
A honey bee must be free, 
But blossom must not ever fly
From bee to bee to bee.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/song+of+the+king_20907450.html
Oscar Hammerstein,The Farmer And The Cowman Lyrics,"
                    Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!

I'd like to say a word for the farmer

Well, say it!

He come out west and made a lot of changes

That's right!

He come out west and built a lot of fences
And built 'em right across our cattle ranges!

Why don't you dirt strangers go back to Missouri Where you belong?

We got just as much right here!

Shut up!
The farmer a good in criticism
No matter what the cowman says or thinks
You seldom see 'I'm drinkin in a bar room

Unless somebody else is buying drinks!

Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
The cowman ropes a cow with ease
The farmer steals her butter and cheese
That's no reason why they can't be friends

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!

I'd like to say a word for the cowboy

You would!

The road he treads is difficult and stony
He rides fer days on end with just a pony for a friend

I sure am feeling sorry for the pony!

The farmer should be sociable with the cowboy
If he rides by an' asks fer food and water
Don't treat 'I'm like a louse
Make him welcome in your house

But be sure that you've locked up your wife and daughters!

(They all offend themselves at the same time and fight)

Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

Gun shot

Ain't nobody gonna slug anything! This here's a party!
Break it up ya two ol' fools! Alright, Andrew, sing it.
Dum-dah-dee-um-dum-dum

Oh the farmer and the cowman should be friends

Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

And when this territory is a state
An' joins the Union just like all the others
The farmer, the cowman, and the merchant
Must all behave theirselves and act like brothers

I'll teach you all a little sayin'
And learn the words by heart the way you should
I don't say I'm no better than anybody else
But I'll be danged if I ain't just as good!

I don't say I'm better than anybody else
But I'll be danged if I ain't just as good!

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/the+farmer+and+the+cowman_20907449.html
Oscar Hammerstein,The Surrey With The Fringe On Top Lyrics,"
                    When I take you out tonight with me
Honey, here's the way it's gonna be
You will sit behind a team of snow white horses
In the slickest gig you've ever seen

Chicks and ducks and geese better scurry
When I take you out in the surrey
When I take you out in the surrey with the fringe on top
Watch that fringe and see how it flutters
When I drive them high steppen strutters
Nosy pokes will peek through their shutters and their eyes will pop!

The wheels are yellow, the upholstry's brown
The dashboard's genuine leather
With eisenglass curtains you can roll right down
In case there's a change in the weather

Two bright side lights winkin' and blinkin'
Ain't no finer rig I'm a thinkin'
You can keep your rig if you're thinkin that I'd keer to swap
Fer that shiny little surrey with the fringe on the top

Would you say the fringe was made of silk?
Wouldn't have no other kind but silk
Has it really got a team of snow white horses?
One's like snow, the other's more like milk

All the world'll fly in a flurry
When I take you out in the surrey
When I take you out in the surrey with the fringe on top
When we hit that road hell-for-leather
Cats and dogs will dance in the heather
Birds and frogs will sing all together and the toads will hop!
The wind'll whistle as we rattle along
The cows'll moo in the clover
The river will ripple out a whispered song
And whisper over and over
Don't you wish you'd go on forever
Don't you wish you'd go on forever
Don't you wish you'd go on forever
And you'd never stop?
In that shiny little surrey with the fringe on the top

I can see the stars gettin' blurry
When we ride back home in the surrey
Ridin' slowly home on the surrey
With the fringe on top
I can feel the day gettin' older
Feel a sleepy head near my shoulder
Till it falls kerplop

The sun is swimming on the rim of a hill
The moon is taking a header
And just when I'm thinking all the earth is still
A lark'll wake up in the meader

Hush, you bird. My baby's a sleepin'
Maybe got a dream worth a keepin'
Whoa, you team and just keep a creepin'
At a slow clip clop
Don't you hurry little surrey
With the fringe on the top                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/the+surrey+with+the+fringe+on+top_20907448.html
Oscar Hammerstein,We Kiss In A Shadow Lyrics,"
                    We kiss in a shadow,
We hide from the moon,
Our meetings are few,
And over too soon.

We speak in a whisper,
Afraid to be heard;
When people are near,
We speak not a word.
Alone in our secret,
Together we sigh,
For one smiling day to be free
To kiss in the sunlight
And say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""

[Tuptim]

We speak in a whisper,
Afraid to be heard;
When people are near,

[Lun tha]

We speak not a word.
Alone in our secret,
Together we sigh,
For one smiling day to be free

[Both]

To kiss in the sunlight
And to say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""

[Tuptim]

To kiss in the sunlight
And say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/we+kiss+in+a+shadow_20907447.html
Oscar Hammerstein,Western People Funny Lyrics,"
                    (Thiang)
To prove we're not barbarians
They dress us up like savages!
To prove we're not barbarians
We wear a funny skirt!
Ah... H!

(Wives)
To prove we're not barbarians
They dress us up like savages!
To prove we're not barbarians
We wear a funny skirt!

(Thiang)
Western People Funny,
Western People Funny,
Western People Funny,
Of that there is no doubt,
They feel so sentimental
About the Oriental,
They always try to turn us
Inside down down and upside out!

(Wives)
Upside out and inside down!

(Thiang)
To brusie and pinch our little toes-
Our feet are cramped in leather shoes-
They'd break if we had brittle toes,
But now they only hurt!
Ah... H!

(Wives)
To bruise and pinch our little toes-
Our feet are cramped in leather shoes,
They'd break if we had brittle toes,
But now they only hurt!
Western People Funny!
Western People Funny!
Western People Funny!
Too funny to be true!

(Thiang)
They think they civilise us Ah...
Whenever they advise us
To learn to make the same mistake
That they are making too!
... H!

(All)
They make quite A few!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/western+people+funny_20907457.html
Oscar Hammerstein,You'll Never Walk Alone Lyrics,"
                    (Nettie)
When you walk through a storm
Keep your chin up high
And don't be afraid of the dark

When you walk through a storm
Keep your chin up high
And don't be afraid of the dark
At the end of the storm
Is a golden sky
And the sweet, silver song of the lark

(Chorus sings with Nettie)

Walk on through the wind
Walk on through the rain
Though your dreams be tossed and blown
Walk on, walk on with hope in your heart
And you'll never walk alone
You'll never walk alone                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/youll+never+walk+alone_20907459.html
Cole Porter,All Of You Lyrics,"
                    I love the look of you, the lure of you
The sweet of you, the pure of you
The eyes, the arms, the mouth of you
The east, west, north and the south of you

I'd love to gain complete control of you
And handle even the heart and soul of you
So love, at least, a small percent of me, do
For I love all of you

I'd love to gain complete control of you
And handle even the heart and soul of you
So love, at least, a small percent of me, do
For I love all of you, for I love all of you                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/all+of+you_20816177.html
Cole Porter,All Through The Night Lyrics,"
                    The day is my enemy, the night my friend,
For I'm always so alone till the day draws to an end;
But when the sun goes down and the moon comes through,
To the monotone of the evening's drone I'm all alone with you.

All through the night,
I delight in your love,
All through the night you're so close to me!
All through the night,
From a height far above,
You and your love brings me ecstasy!

When dawn comes to waken me,
You're never there at all!
I know you've forsaken me
Till the shadows fall;
But then once again I can dream, I've the right
To be close to you all through the night.                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/all+through+the+night_21150965.html
Cole Porter,Anything Goes Lyrics,"
                    Times have changed,
And we've often rewound the clock,
Since the Puritans got a shock,
When they landed on Plymouth Rock.
If today,
Any shock they should try to stem,
'Stead of landing on Plymouth Rock,
Plymouth Rock would land on them.
In olden days a glimpse of stocking
Was looked on as something shocking,
But now, God knows,
Anything Goes.
Good authors too who once knew better words,
Now only use four letter words
Writing prose, Anything Goes.
The world has gone mad today
And good's bad today,
And black's white today,
And day's night today,
When most guys today
That women prize today
Are just silly gigolos
And though I'm not a great romancer
I know that I'm bound to answer
When you propose,
Anything goes
When grandmama whose age is eighty
In night clubs is getting matey with gigolo's,
Anything Goes.
When mothers pack and leave poor father
Because they decide they'd rather be tennis pros,
Anything Goes.
If driving fast cars you like,
If low bars you like,
If old hymns you like,
If bare limbs you like,
If Mae West you like
Or me undressed you like,
Why, nobody will oppose!
When every night,
The set that's smart
Is intruding in nudist parties in studios,
Anything Goes.
The world has gone mad today
And good's bad today,
And black's white today,
And day's night today,
When most guys today
That women prize today
Are just silly gigolos
And though I'm not a great romancer
I know that I'm bound to answer
When you propose,
Anything goes
If saying your                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/anything+goes_20289240.html
Cole Porter,Begin The Beguine Lyrics,"
                    When they begin the beguine
It brings back the sound of music so tender
It brings back a night of tropical splendor
It brings back a memory ever green
I'm with you once more under the stars
And down by the shore an orchestra's playing
And even the palms seem to be swaying
When they begin the beguine
To live it again is past all endeavor
Except when that tune clutches my heart
And there we are, swearing to love forever
And promising never, never to part
What moments divine, what rapture serene
The clouds came along to disperse the joys we had tasted
And now when I hear people curse the chance that was wasted
I know but too well what they mean
So don't let them begin the beguine
Let the love that was once a fire remain an ember
Let it sleep like the dead desire I only remember
When they begin the beguine
O yes, let them begin the beguine, make them play
Till the stars that were there before return above you
Till you whisper to me once more: ""Darling, I love you!""
And we suddenly know what heaven we're in
When they begin the beguine                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/begin+the+beguine_20153583.html
Cole Porter,"Blow, Gabriel, Blow Lyrics","
                    Brothers and sisters, we are here tonight to fight the devil.
Do you hear that playin'?
Yes I hear that playin'.
Do you know who's playin'?
No who is that playin'?
Why it's Gabriel, Gabriel playin',
Gabriel, Gabriel saying,
Will you be ready to go when I blow my horn?
(Refrain)
Oh blow, Gabriel blow,
Go an' blow, Gabriel blow,
I've been a sinner', I've been a skank
And now I'm willin' to trim my lamp
So blow, Gabriel blow.
I've been low, Gabriel low,
Mighty low, Gabriel low,
But now since I have seen the light
I'm good by day and I'm good by night
So blow, Gabriel blow.
[Verse:]
Once I was headed for hell,
Once I was headed for hell,
But when I got to Satan's door,
I heard you blowin' on your horn once more
So I said ""Satan, farewell.""
And now I'm all ready to fly,
Just to fly higher and higher,
'cause I've been through brimstone,
And I've been through the fire,
And I've perched my soul,
And my heart too,
So climb up the mountain top and start to
Blow, Gabriel blow,
Go on an' blow, Gabriel blow,
I want to join your happy band,
And play all day in the promised land
So blow, Gabriel blow.
Come on you scamps, get up you sinners,
You're all too full of expensive dinners,
Stand up on your lazy feet and sing!
(Refrain)
[Verse:]
(Refrain)                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/blow+gabriel+blow_20157407.html
Cole Porter,Broadway Rhythm Lyrics,"
                    Gotta dance! Gotta dance! Gotta dance! Gotta dance !
Broadway rhythm It's got me Everybody dance!
Broadway rhythm It's got me Everybody dance!
Out on the gay white way in each merry cafe
Orchestras play, taking your breath away
(With a ) Broadway rhythm   
It's got me everybody sing and dance!

Oh that Broadway rhythm oh that Broadway rhythm
When I hear that happy beat
Feel like dancing down the street
To that Broadway rhythm writhing beating rhythm

Gotta dance! Gotta dance! Gotta dance! Gotta dance !
Broadway rhythm It's got me Everybody dance!
Broadway rhythm It's got me Everybody dance!
Out on the gay white way in each merry cafe
Orchestras play, taking your breath away
(With a ) Broadway rhythm
It's got me!                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/broadway+rhythm_21150113.html
Cole Porter,C'est Magnifique Lyrics,"
                    When love comes in
And takes you for a spin,
Ooh-la-la-la, c'est magnifique!
when every night
Your love one holds you tight,
Ooh-la-la-la, c'est magnifique!

But when, one day,
Your ,love one drifts away,
Ooh-la-la-la, it's so tragique!
But when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!

When love comes in
And takes you for a spin,
Ooh-la-la-la, c'est magnifique!
when every night
Your love one holds you tight,
Ooh-la-la-la, c'est magnifique!

But when, one day,
Your ,love one drifts away,
Ooh-la-la-la, it's so tragique!
But when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!

Yes when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/cest+magnifique_21149659.html
Cole Porter,"C'est Magnifique, Song (from ""Can-Can"") Lyrics","
                    When love comes in
And takes you for a spin,
Ooh-la-la-la, c'est magnifique!
when every night
Your love one holds you tight,
Ooh-la-la-la, c'est magnifique!

But when, one day,
Your ,love one drifts away,
Ooh-la-la-la, it's so tragique!
But when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!

When love comes in
And takes you for a spin,
Ooh-la-la-la, c'est magnifique!
when every night
Your love one holds you tight,
Ooh-la-la-la, c'est magnifique!

But when, one day,
Your ,love one drifts away,
Ooh-la-la-la, it's so tragique!
But when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!

Yes when, once more,
He whispers ""Je t'adore!"",
C'est magnifique!                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/cest+magnifique+song+from+can+can_21150507.html
Cole Porter,Coffee Time Lyrics,"
                    Coffee time, my dreamy friend, it's coffee time
Let's sing this silly little rhyme
And have a cup of coffee

Java time, my happy chum, let's have a time
We'll celebrate for just a dime
And have a cup of coffee

Greetin' time, the music box is beatin' time
It's good old-fashioned meetin' time
We're in the pink, so come and clink
And let's drink a cup of coffee

Coffee time, my dreamy friend, it's coffee time
Let's sing this silly little rhyme
And have a cup of coffee

Coffee time, my dreamy friend it's coffee time
Let's sing this silly little rhyme
And have a cup of coffee
And have a cup of coffee
And have a cup of coffee                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/coffee+time_21150115.html
Cole Porter,Don't Fence Me In Lyrics,"
                    Oh, give me land, lots of land under starry skies above
Don't fence me in
Let me ride through the wide open country that I love
Don't fence me in
Let me be by myself in the evenin' breeze
And listen to the murmur of the cottonwood trees
Send me off forever but I ask you please
Don't fence me in

Just turn me loose, let me straddle my old saddle
Underneath the western skies
On my Cayuse, let me wander over yonder
Till I see the mountains rise

I want to ride to the ridge where the west commences
And gaze at the moon till I lose my senses
And I can't look at hovels and I can't stand fences
Don't fence me in

Oh, give me land, lots of land under starry skies
Don't fence me in
Let me ride through the wide country that I love
Don't fence me in
Let me be by myself in the evenin' breeze
And listen to the murmur of the cottonwood trees
Send me off forever but I ask you please
Don't fence me in

Just turn me loose, let me straddle my old saddle
Underneath the western skies
On my Cayuse, let me wander over yonder
Till I see the mountains rise
Ba boo ba ba boo

I want to ride to the ridge where the west commences
And gaze at the moon till I lose my senses
And I can't look at hobbles and I can't stand fences
Don't fence me in
No
Poppa, don't you fence me in                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/dont+fence+me+in_21149699.html
Cole Porter,"Don't Look At Me That Way, Song (from ""Paris"") Lyrics","
                    Oh, I'm so mad about a lad
It's too deep to express
And when he tries to use his eyes
They have instant success
So full of passion, these pupils are
That girls forget what their scruples are
So when he turns them on me
I murmur tenderly

I think you're great, I think you're grand
And I don't mind if you hold my hand
But don't look at me that way

Your kisses, too, are heavenly
And oh, so full of variety
But don't look at me that way

When you tell me sweetly you're mine completely
I always give a long cheer
But those sudden flashes behind your lashes
Are nobody's business, dear

Since you began to play your role
I've lost my heart and I've lost my soul
But as for losing my self-control
Don't look at me that way

I just adore your loving arms
In fact, they're two of your greatest charms
But don't look at me that way

I'm very mild, I'm very meek
My will is strong, but my won't is weak
So don't look at me that way

When that strange expression of indiscretion
Begins to show in your stare
There's a hocus-pocus about your focus
That gives me a terrible scare

I feel a thrill when you arrive
And while you're near I simply thrive
But if you want to get home alive
Don't look at me that way                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/dont+look+at+me+that+way+song+from+paris_21150503.html
Cole Porter,"Down In The Depths (On The Ninetieth Floor)- Ballard, Kaye Lyrics","
                    Down In The Depths""
by Cole Porter

With a million neon rainbows burning below me,
And a million blazing taxis raising a roar,
Here I sit, above the town,
In my pet-paillated gown,
Down in the depths
of the ninetieth floor.
While the crowds in all the nightclubs punish the parquet,
And the bars are packed with couples calling for more,
I'm deserted and depressed
In my regal-eagle nest,
Down in the depths
of the ninetieth floor.
When the only one you wanted wants another,
What's the use of swank and cash in the bank galore?
Why, even the janitor's wife
Has a perfectly good love life,
And here I am, facing tomorrow,
Alone in my sorrow,
Down in the depths
of the ninetieth floor                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/down+in+the+depths+on+the+ninetieth+floor+ballard+kaye_20191645.html
Cole Porter,Down In The Depths (On The Ninetieth&hellip; Lyrics,"
                    Down In The Depths""
by Cole Porter
With a million neon rainbows burning below me,
And a million blazing taxis raising a roar,
Here I sit, above the town,
In my pet-paillated gown,
Down in the depths
Of the ninetieth floor.
While the crowds in all the nightclubs punish the parquet,
And the bars are packed with couples calling for more,
I'm deserted and depressed
In my regal-eagle nest,
Down in the depths
Of the ninetieth floor.
When the only one you wanted wants another,
What's the use of swank and cash in the bank galore?
Why, even the janitor's wife
Has a perfectly good love life,
And here I am, facing tomorrow,
Alone in my sorrow,
Down in the depths
Of the ninetieth floor                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/down+in+the+depths+on+the+ninetiethhellip_20455861.html
Cole Porter,Dream Dancing Lyrics,"
                    When day is gone and night comes on
Until the dawn what do I do?
I clasp your hand and wander through slumber land
Dream dancing with you

We dance between a sky serene
And fields of green sparkling with dew
It's joy sublime whenever I spend my time
Dream dancing with you

Dream dancing
Oh, what a lucky windfall
Touching you, clutching you
All the night through

So say you love me, dear
And let me make my career
Dream dancing, dream dancing with you

When day is gone and night comes on
Until the dawn what do I do?
I clasp your hand and wander through slumber land
Dream dancing with you

We dance between a sky serene
And fields of green sparkling with dew
It's joy sublime whenever I spend my time
Dream dancing with you

Dream dancing
Oh, what a lucky windfall
Holding you, clutching you
All the night through

So say you love me, dear
And let me make my career
Dream dancing, dream dancing
With you, with you, with you                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/dream+dancing_21150111.html
Cole Porter,Easy To Love Lyrics,"
                    Good, good morning, so good to see you weren't just a dream of mine
Real as a raven, real as thunder, real as the sun shinin'
But still so very undefined
Can't imagine what's behind those sleepy eyes
Little stranger, don't try to hide now
You look so young when you're afraid
There is no danger, but from the devil
He may want you, but I'm in his way
You don't know how easy it is
You don't know how easy it is to love you
And come the moonrise when the dew falls
Don't be the sun that fades away
Don't leave me darkness, she's no lover, she hides the day                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/easy+to+love_20355129.html
Cole Porter,Ev'ry Time We Say Goodbye Lyrics,"
                    Every time we say goodbye, I die a little
Every time we say goodbye, I wonder why a little
Why the gods above me, who must be in the know
think so little of me that they allow you go

When your near there's such an air of Spring about it
I can hear a lark somewhere begin to sing about it
There's no love song finer but how strange
The change from major to minor
Every time we say goodbye                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/evry+time+we+say+goodbye_21149777.html
Cole Porter,Find Me A Primitive Man Lyrics,"
                    Now, before this modern idea had burst
About the women and children first,
The men had much more charm than they have today.
And if only one of that type survived,
The very moment that he arrived,
I know I'd fall in love in a great big way.
I can't imagine being bad
With any Arrow collar ad,
Nor could I take the slightest joy
In waking up a college boy.
I've no desire to be alone
With Rudy Vallee's megaphone,
So when I'm saying my prayers, I say:

Find me a primitive man,
Built on a primitive plan.
Someone with vigor and vim.
I don't mean a kind that belongs to a club,
But the kind that has a club that belongs to him.
I could be the personal slave
Of someone just out of a cave.
The only man who'll ever win me
Has gotta wake up the gypsy in me,
Find me a primitive man,
Find me a primitive man.

Trouve moi un homme primitif
Trouve moi un garcon naif.
Quelqu'un tout plein de vigeur,
Ces p'tits maquereaux qu'on appelle gigolos ne
Pourraient jamais donner le vrai bonheur.
J'ai besoin d'un bel animal
Pour chauffeur mon chaffage centrale.
Et l'homme qui me veut pour capitane
Devrait reveiler mon sang tzigane,
Trouve moi un homme primitif, vif,
Trouve moi un homme primitif.

(Find me a primitive man,
Find me a forthright young lad,
Someone with vigor to spare,
Those fatuous beaux they call gigolos could never give me happiness.
I must have a gorgeous beast
To heat up my own central heat.
And he who aspires to be my stud
Must reawake my gypsy blood.
Find me a primitive man.)                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/find+me+a+primitive+man_21150395.html
Cole Porter,"Friendship, Song (from ""Du Barry Was A Lady"") [of Orig. Cast {Black Van Lyrics","
                    If you're ever in a jam, here I am 
If you're ever in a mess, S-O-S 
If you ever feel so happy, you land in jail, I'm your bail. 
It's friendship, friendship, just a perfect blendship. 
When other friendships have been forgot, 
Ours will still be hot. 
Lah-dle-ah-dle-ah-dle dig, dig, dig. 

If you're ever up a tree, phone to me. 
If you're ever down a well, ring my bell. 
If you ever lose your teeth, and you're out to dine, borrow mine. 
It's friendship, friendship, just a perfect blendship. 
When other friendships have been forgate, 
Ours will still be great. 
Lah-dle-ah-dle-ah-dle, chuck, chuck, chuck.

If they ever black your eyes, put me wise. 
If they ever cook your goose, turn me loose. 
If they ever put a bullet through your brain, I'll complain. 
It's friendship, friendship, just a perfect blendship. 
When other friendships have been forgit, 
Ours will still be it. 
Lah-dle-ah-dle-ah-dle, hep, hep, hep.                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/friendship+song+from+du+barry+was+a+lady+of+orig+cast+black+van_21150597.html
Cole Porter,From This Moment On Lyrics,"
                    From this moment on,
You for me dear,
Only two for tea dear,
From this moment on,

From this happy day,
No more blue songs,
Only hoop-de-doo songs,
From this moment on

You've got the love I need so much
Got the skin I love to touch
Got the arms to hold me tight
Got the sweet lips to kiss me goodnight

From this moment on
You and I babe
We'll be ridin' high babe
Every care is gone
From this moment on.

You've got the love I need so much
Got the skin I love to touch
Got the arms to hold me tight
Got the sweet lips to kiss me goodnight

From this moment on
You and I babe
We'll be ridin' high babe
Every care is gone
From this moment,
From this moment,
This very moment,
This moment on.                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/from+this+moment+on_21150637.html
Cole Porter,I Concentrate On You Lyrics,"
                    Whenever skies look gray to me and
Trouble begins to brew
Whenever the winter winds become too strong
I concentrate on you

When fortune cries ""Nay, nay"" to me
And people declare ""You're through""
Whenever the blues become my only songs
I concentrate on you

On your smile, so sweet, so tender

When at first my kiss you do decline
On the light in your eyes when you surrender
And once again our arms intertwine

And so when wise men say to me
That love's young dream never comes true
To prove that even the wise men can be wrong
I concentrate on you                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/i+concentrate+on+you_21008163.html
Cole Porter,I Get A Kick Out Of You Lyrics,"
                    My story is much too sad to be told,
But practically everything
Leaves me totally cold.
The only exception I know is the case,
When I'm out on a quiet spree,
Fighting vainly the old enui
And I suddenly turn and see,
Your fabulous face.
I get no kick from Champagne
Mere alchohol doesn't thrill me at all
So tell me why should it be true
That I get a kick
Out of you
Some get a kick from cocain
I'm sure that if I took even one sniff
That would bore me terrificly too
Yet I get a kick out of you
I get a kick every time I see you standing there before me
I get a kick though it's clear to me you obviously don't
Adore me
I get no kick in a plane
Flying too high
With some guy in the sky is my idea of nothing to do
Yet I get a kick
Out of you                ",https://www.lyricsfreak.com/c/cole+porter//c/cole+porter/i+get+a+kick+out+of+you_20209574.html
